SequenceID,ClusterID
6807,1
3912,2
5459,2
6840,2
4698,2
8155,3
7462,2
7789,2
8217,2
6072,2
9682,2
11929,2
2610,2
6181,2
8036,4
7134,5
10515,2
183,6
11416,2
3739,2
8041,7
506,2
1874,2
11330,2
6244,2
10662,2
4924,2
2251,2
10071,2
11956,2
8411,2
2420,2
10417,2
3444,2
4566,8
3202,9
4902,2
5400,2
1978,10
3794,2
1049,2
3950,2
7944,2
8576,2
11966,2
3489,2
5317,2
11686,2
8508,11
2093,2
4478,2
2145,12
7625,2
6823,2
3760,2
11271,2
6796,2
5192,13
7217,2
5123,14
11928,2
6331,15
7580,2
12007,2
11583,2
11154,2
5915,2
8421,2
4185,2
4735,2
7187,16
6199,2
11619,2
6786,2
4465,2
11875,2
5756,2
6401,2
5244,17
9104,2
9076,2
7890,2
5457,2
4534,18
2791,2
10302,2
4269,2
4272,2
9701,19
8332,2
6204,2
10152,2
5516,2
5503,20
426,2
2197,21
2167,2
7049,22
4629,2
1050,2
11194,2
11749,2
2900,23
1274,2
2136,2
11368,2
7577,2
4145,2
11796,2
9693,2
2876,2
1810,2
5280,2
2283,2
8716,2
11874,2
9573,2
11735,2
9724,2
3248,2
11015,2
9088,2
1775,2
5911,2
8381,2
4748,2
4759,2
6747,2
4144,2
9214,2
4945,24
9393,2
3718,2
8819,2
1714,2
2866,2
7123,2
170,25
730,26
8980,2
11374,2
3830,27
4059,28
3054,2
6318,2
8225,2
11524,2
9027,29
3218,2
1831,30
10744,2
11226,2
375,2
6435,2
2254,2
11240,2
7002,2
4755,2
7463,2
4422,2
9005,2
9388,31
7369,2
110,32
7829,2
12054,2
3621,2
8386,2
2290,2
3287,25
10696,2
2306,2
10676,2
3278,2
8355,2
10716,2
1765,33
4848,2
6236,2
10318,2
3389,2
8861,2
3030,2
2723,2
6894,2
2836,2
10124,2
11848,2
11526,2
5956,28
8327,34
246,2
10340,35
7312,36
796,2
2335,2
4554,2
10178,2
10363,2
11343,2
7951,2
10325,2
1200,2
4935,2
7118,37
9512,2
856,2
7739,2
792,38
4105,2
1018,2
4743,2
850,2
10154,39
5932,2
3290,2
3065,2
2901,2
5307,2
7249,40
4045,2
1221,2
3319,2
5089,2
581,2
1721,41
6765,42
9216,43
11675,2
9662,2
3549,2
3424,2
8955,44
8903,45
11443,2
5164,46
11250,2
1688,2
882,2
7871,2
4825,47
9446,2
11307,2
8804,48
9614,2
9805,2
11195,2
5532,49
11461,2
4909,2
10769,2
9258,2
337,2
11990,2
11603,2
908,50
3575,2
7793,51
1911,2
3754,2
12104,2
6538,52
11739,2
8021,2
5979,2
5821,53
5883,2
153,54
6991,2
10633,2
9290,2
11498,2
11530,2
3538,55
10882,2
4130,2
5324,2
11548,2
9279,56
3033,2
3402,57
11070,2
1740,2
11348,2
6648,2
4214,2
4877,58
3175,2
4752,2
10229,59
10321,2
7768,2
8233,2
2690,27
7724,2
8731,2
10278,2
912,2
3735,2
8416,60
8306,2
12158,2
3984,2
9756,2
6050,2
5816,2
8982,2
674,2
4479,2
10790,2
7605,2
11478,2
5722,2
7149,61
7309,62
6135,2
9651,2
1932,2
12072,2
9649,2
10211,63
11501,2
316,2
6592,64
652,65
10006,66
2849,67
9964,2
4656,2
4651,39
274,2
8461,2
126,68
10399,2
8820,2
9024,2
10374,2
8215,69
9116,2
1707,6
3722,70
3062,71
6481,2
8345,2
7606,72
6352,2
2176,2
1535,2
9403,2
10734,2
11322,2
813,2
1267,73
8011,74
5577,2
9259,75
11525,2
10379,2
2301,2
1241,2
11903,2
2370,76
9407,2
9704,2
11164,2
8533,2
9449,2
7427,65
10474,2
11994,2
9007,2
4648,2
1278,77
5595,2
4378,78
3016,2
2932,2
9175,2
2949,2
2217,2
3390,79
904,2
9761,2
9819,2
1813,2
2966,80
4545,2
1995,2
976,81
2374,2
4994,82
11183,2
8349,2
9399,2
1704,2
5446,2
4281,83
3842,84
11624,2
10405,2
2885,85
765,2
5354,86
10113,2
6979,87
11794,2
1377,17
1779,2
6635,2
1188,2
1776,2
5161,2
2982,88
10064,2
181,89
3488,2
7955,2
4750,2
2209,39
9178,2
7020,2
7338,2
10268,2
11481,2
1180,2
1016,90
8310,2
10387,2
7171,2
5255,31
11830,2
4598,2
12157,2
1587,2
4997,2
10874,2
1405,2
1187,91
9700,92
5172,2
8869,2
6988,2
9703,2
11333,2
7852,2
9727,2
2952,2
8159,2
1583,2
11715,2
6764,93
10836,2
9277,94
11324,2
7277,2
4168,16
3850,2
7552,95
2473,79
7702,2
7228,96
11012,2
1165,2
1504,2
11270,2
9539,2
6924,2
9485,2
7087,2
11464,2
5403,2
5376,2
1526,2
6766,97
8412,2
6064,2
1812,2
5338,2
1554,44
6427,2
6283,98
7800,99
4407,2
6394,2
2896,2
1482,2
7861,2
9563,2
5606,2
4174,69
7584,35
8943,2
1205,2
4662,2
6276,100
1458,2
10270,2
1723,2
4453,101
7138,2
11575,2
3800,2
7534,2
6499,102
1933,2
10284,2
12031,2
1224,103
9163,104
7236,53
3907,2
3749,2
7780,105
8232,106
10074,2
3572,2
1772,2
1239,107
8849,108
9898,109
11905,2
755,2
3606,2
9771,79
5725,2
1054,27
9266,110
11423,2
1923,111
5211,112
11737,2
3161,2
9888,85
10059,113
7799,2
4845,16
5600,2
7335,2
4793,81
2875,2
8087,2
5371,2
4442,49
5124,114
9275,2
4815,109
495,2
9637,2
7380,2
2401,2
11894,2
8911,2
4668,115
9421,3
10898,2
7791,116
3793,2
6930,2
11388,2
7563,2
3518,2
9530,117
2585,118
11676,2
7058,2
6279,2
1520,2
4565,2
7683,119
3383,2
129,120
6301,2
6361,2
7013,2
6247,2
3496,8
65,121
5340,2
1248,2
11316,2
7542,2
1140,2
4502,90
4786,122
1980,2
6920,2
6733,2
7033,2
1940,2
9575,2
9664,123
264,2
3204,2
9194,2
10082,2
11141,2
3179,2
6322,2
8583,53
8236,2
10605,2
6621,2
11187,2
9169,2
8724,124
2356,125
4176,2
4740,2
3971,126
4098,2
948,2
6155,2
4081,2
4637,2
4804,2
11528,2
9055,2
6898,127
11207,2
4336,2
5809,59
3895,108
4179,2
12001,2
4794,103
9822,2
4041,128
11362,2
8550,2
11259,2
8067,2
1073,2
1833,2
10316,14
9917,2
6107,2
9004,2
6821,2
6515,2
116,129
2500,2
3833,130
2837,2
1406,131
4800,2
2208,2
7859,2
11329,2
1545,24
1479,2
10281,2
2213,132
11038,2
1991,2
8859,2
6715,2
5947,2
7041,133
2699,2
11132,2
10349,2
8216,2
6208,2
4469,134
3591,2
11853,2
659,2
10424,2
1934,2
1158,51
6889,135
5476,2
1003,2
8053,136
684,2
4189,2
9617,2
11451,2
1032,2
5188,2
5057,2
6497,2
2940,137
3305,138
11006,2
731,41
6441,139
10172,2
5200,2
4883,140
4274,141
8771,2
7878,43
54,2
7137,142
5917,143
4188,144
5466,2
4513,2
1846,2
10625,2
9613,2
8745,145
3961,2
6368,2
9168,2
362,2
3968,2
1299,2
7167,2
4666,146
845,2
2312,2
8046,147
719,2
9217,2
5547,2
9710,2
4022,148
10614,2
4606,149
3300,150
1116,151
4135,2
8714,2
920,152
3799,2
8528,2
2038,2
967,28
12070,2
7583,2
9089,153
3241,2
5175,154
8026,2
7180,2
3116,2
11591,2
10438,2
10291,2
9400,2
2579,155
5472,2
5131,2
8498,156
3926,2
2405,2
4480,2
10010,2
9694,2
6351,2
5110,2
8295,2
8459,2
2967,2
1531,2
10443,2
9870,2
1006,157
10821,2
3883,2
3170,67
4766,2
1372,2
3162,2
3757,2
4264,2
8401,2
1803,2
604,65
11599,2
3009,158
6052,2
11788,2
6800,159
471,120
8932,160
11527,2
7188,2
5529,2
8255,2
7090,2
7329,161
4769,2
629,103
4424,71
5092,162
11433,2
1253,2
5591,2
9458,2
3979,2
8742,2
10622,2
5643,93
3721,2
8502,2
6132,163
4148,2
10189,2
243,2
869,125
10528,2
7110,2
5505,2
1681,2
11923,2
4936,2
3661,2
5872,2
9537,2
2441,164
11594,2
1897,165
7529,2
10707,2
11818,2
1237,2
7086,2
923,2
6525,2
109,149
9851,2
4757,2
5685,2
9228,2
5500,2
7115,2
10527,2
8593,2
3669,7
2307,2
1374,2
10395,2
2268,2
9855,166
4938,167
8507,168
3492,2
7155,2
7961,2
6876,2
3356,2
8685,2
9317,2
2681,169
2504,2
1829,2
10703,2
12057,2
12122,2
5619,2
10688,2
11878,2
70,2
5793,2
7628,2
515,2
8565,2
8546,2
8850,2
5688,2
6142,2
10371,2
7774,2
4002,2
5853,2
4821,2
4568,2
302,2
4685,2
6595,2
9966,163
11471,2
6843,2
538,2
1916,2
7304,2
2921,2
4387,2
10512,2
4896,2
12126,2
7333,2
1755,2
5926,96
819,2
400,2
2308,170
4332,171
3810,118
486,2
10506,2
4862,2
2468,172
5443,2
11414,2
9967,2
10805,2
10272,2
4481,2
11408,2
808,2
8092,2
3235,2
10988,2
10948,2
7646,173
942,174
5003,2
1064,175
8149,2
10164,2
4313,2
3615,2
