SequenceID,ClusterID
7032,1
9760,2
9071,3
4597,4
5096,5
9818,6
1551,7
1799,8
9736,9
1959,10
7723,11
2663,12
5747,13
9380,14
4988,15
9814,16
2252,17
8281,18
3855,19
10513,20
8027,21
4144,22
182,23
3814,24
12055,25
1157,26
9516,27
5684,28
2202,29
3219,19
8246,30
6181,31
10900,32
5417,33
209,34
8317,35
859,36
5472,37
2085,38
8918,39
10118,40
5977,41
11542,42
2487,43
10072,44
5766,45
6255,46
3212,47
1329,48
7831,49
1486,50
9859,51
9014,52
4341,53
6431,54
2765,55
6260,56
5517,57
650,58
8300,59
756,60
8929,61
9716,62
6758,63
459,64
7773,65
8152,66
9849,67
1675,68
8637,69
4005,70
8039,71
6284,72
595,73
6646,74
7505,75
9642,76
3602,77
10634,78
5637,79
5113,80
9109,81
10416,82
8781,83
6720,84
3096,85
9005,86
6539,87
2067,48
3446,88
1350,30
2437,89
7476,90
11852,91
259,92
10157,93
10714,94
11041,95
4142,96
2484,97
9018,98
433,99
7029,100
2958,101
6425,102
9441,103
11239,104
8506,105
5823,106
7308,90
11948,107
4859,108
10819,6
11309,109
6759,110
5171,111
788,112
3773,113
7461,114
6622,115
9398,116
2628,117
5894,7
8510,118
9131,119
3337,120
3518,121
11437,122
8832,123
5827,124
918,125
8245,126
10426,127
11122,128
6096,129
7514,130
1547,131
1139,132
7614,133
9551,80
5372,134
4979,135
5054,136
6118,85
7736,137
8948,138
2154,87
6844,66
6469,139
5657,140
276,141
6125,127
8047,142
516,143
7625,144
5358,145
1389,146
563,147
4408,148
6775,4
4201,149
6538,150
6150,151
8095,152
4632,63
4874,153
7766,17
6665,154
9092,155
5928,156
6763,157
95,158
4313,159
12086,160
7306,36
6951,161
2878,29
11920,162
2718,163
12036,164
11891,165
11369,100
10254,166
11515,167
398,168
2857,169
9180,28
1274,170
1020,171
3725,172
11868,173
7574,174
2659,175
9663,176
10161,177
5006,178
11461,22
10258,179
277,180
6086,181
1158,182
1953,183
7936,184
7982,185
11367,186
114,187
5107,34
614,188
5122,189
7076,10
1174,190
1612,191
1320,103
8707,192
7149,193
4893,96
2797,194
899,195
8619,196
10870,197
6448,198
4675,199
6776,200
965,201
1245,202
708,203
1735,204
8447,205
10193,206
2594,207
6861,208
841,209
5357,210
768,211
8970,212
1468,213
10832,214
3941,215
6747,216
10419,217
1151,218
10702,219
12160,220
8561,221
8661,222
8644,223
10077,150
6077,224
11018,225
8009,226
11088,227
8828,228
10744,229
1677,230
10734,231
9547,232
914,233
5750,234
5751,235
7966,236
8924,237
10007,238
6299,239
3980,240
3134,241
4156,126
6663,7
9495,242
7311,243
8209,244
7893,245
4373,246
2666,247
8683,248
1641,249
1770,250
805,218
5310,251
7954,252
10347,253
7558,254
7071,255
3235,256
5165,257
7131,258
11012,259
160,61
6028,71
5221,154
3381,260
4668,261
1556,262
5661,263
2100,264
649,92
5109,265
425,266
3776,267
1653,38
6214,268
4139,106
8746,236
1840,269
8638,270
5397,271
7081,272
4357,273
5262,274
10222,275
3327,276
1339,6
4504,277
5163,278
9711,85
11271,279
7520,280
9698,281
4843,282
2222,283
4096,284
7914,285
6081,174
8990,286
1204,287
12155,288
10511,289
5200,290
3312,291
7489,292
5363,293
7207,294
9909,295
8480,296
2306,203
11991,297
5313,65
7331,4
4612,298
1791,299
9744,166
11307,300
2572,301
208,302
4237,303
8700,304
3614,305
10561,306
11168,307
1615,308
8629,309
8409,310
7759,311
168,312
5104,313
10315,314
4582,315
1193,145
6856,316
191,317
8034,318
133,319
7702,70
6996,114
6126,320
10556,187
855,321
2724,322
673,323
7805,324
3761,325
9476,326
7146,149
6102,67
8382,327
11541,328
11959,329
6247,7
11686,330
3749,331
7370,332
7420,333
3014,334
9404,194
11694,335
3627,273
7508,336
959,337
10351,300
8850,338
1814,339
11815,295
1899,340
8085,28
2739,341
9992,342
9525,343
9450,292
1790,344
11656,345
1605,346
11212,347
608,348
4898,349
10890,350
7539,351
5227,69
7495,352
7411,353
3449,354
9933,355
4948,356
10921,357
3065,358
6055,359
8776,360
9763,361
8299,196
3173,362
6376,363
8772,364
6271,174
5404,365
3311,79
776,366
4078,367
1742,36
4311,368
2652,369
7673,370
9854,151
8235,371
2178,112
985,104
7875,72
11108,70
1637,123
1491,29
11608,372
4131,181
8830,283
11258,373
10440,108
1330,374
5609,375
8839,376
10716,377
6413,378
9898,379
2209,380
11873,381
4600,382
3559,383
1599,384
5037,385
382,386
5222,387
5375,388
2047,389
8531,390
12112,27
1528,391
1784,311
8081,392
6250,393
2633,394
5847,154
7700,104
169,395
1342,396
1746,397
828,398
2872,104
7230,399
9189,400
3417,153
3673,401
2,57
8369,402
6409,403
11295,404
6362,379
1360,405
7704,173
7205,400
11230,406
5591,44
874,407
3722,408
2185,409
7822,225
7970,247
3860,410
6499,411
2138,187
165,412
575,413
5674,411
11050,414
10171,415
9498,416
10506,306
8566,142
1423,267
814,359
8536,417
7516,418
5734,419
9804,420
7297,106
2750,421
10695,422
2521,122
1908,423
597,218
4091,424
7339,332
760,425
1364,426
6498,427
6683,409
10600,428
10132,429
9806,430
9799,365
4916,303
3495,431
10156,432
3704,433
132,123
5824,434
3599,435
5688,436
5834,437
7730,438
5695,439
11507,440
10328,441
11192,442
5792,443
10694,444
7530,445
6075,412
9783,446
3531,447
7843,448
11008,219
1337,358
8972,449
4303,450
7107,451
9703,452
6674,453
454,301
6331,454
3547,341
2608,455
2740,410
6940,456
5886,457
4076,458
9108,459
8808,267
5561,460
3770,97
6285,234
4869,461
3912,462
6708,53
2800,463
7120,129
3708,464
6718,7
6487,465
1733,94
3772,458
2815,466
6669,467
7694,12
5317,468
5671,469
9837,470
8077,471
6234,472
10187,473
5531,474
6164,475
11033,476
1062,129
10871,477
7232,478
7891,296
11574,479
4154,480
10862,481
2709,482
8764,483
7943,216
8413,484
4521,335
4594,485
10883,486
2337,487
8499,488
3445,364
9053,489
7511,72
987,377
2598,490
3147,491
3508,146
1030,220
9720,254
4189,29
8162,492
10042,493
1362,382
10375,102
9314,494
7099,495
8038,83
345,496
3714,151
8893,497
7398,498
4933,122
8959,499
7194,500
3864,303
1678,317
11376,501
9364,502
3452,503
11834,504
4662,505
1999,506
7974,280
5923,507
5427,73
7225,508
5997,509
10306,179
6058,510
5057,511
6544,425
1697,69
8155,512
8963,513
4413,514
192,442
8089,515
838,516
7901,517
618,518
4121,519
9302,520
4825,521
10991,522
8122,523
11797,300
5272,294
6021,524
4011,525
5058,417
11595,526
10285,527
11155,42
12132,528
1090,529
5937,530
5005,143
11062,531
9917,532
2639,533
6324,534
3099,535
11760,536
471,537
5398,538
4329,539
10148,523
4813,540
2096,541
10682,149
507,542
10363,543
10137,544
4839,545
5969,420
4116,447
2973,546
5349,547
9352,548
9598,549
1257,550
4815,379
722,102
9281,444
1042,491
7118,551
10405,552
8254,553
3877,487
8492,218
9679,74
11378,554
1326,250
6733,367
2427,555
3795,556
10788,92
1698,57
6390,349
10369,557
10184,558
1456,559
9824,303
3280,262
706,8
7490,379
8664,426
1089,27
4155,560
9382,561
5014,562
8815,297
10778,27
5921,563
5594,564
8383,565
4127,378
5311,566
157,567
11499,33
6202,568
426,47
825,569
458,570
11840,423
8809,571
1420,507
8287,572
8050,573
5773,574
5183,447
2114,357
7501,575
3990,576
3305,577
594,310
8785,525
10584,578
2989,579
2474,580
407,581
2305,377
5563,384
4654,582
11808,583
9775,584
9715,20
7200,585
440,586
8982,587
6534,457
9114,588
746,589
931,321
4099,293
3188,590
6066,226
5094,591
