SequenceID,ClusterID
3558,1
487,2
7106,3
7687,4
10431,5
3234,6
10794,7
9317,8
9066,9
2376,10
10097,11
11646,12
2015,13
11041,14
5316,15
4414,16
1910,17
3580,18
1392,19
5667,20
6985,21
2578,22
5856,23
11510,24
10524,25
4998,26
9991,27
3756,28
1261,29
6261,30
7273,31
4918,32
3990,33
2098,34
3015,35
10373,36
9192,37
1156,38
5204,39
9042,40
3827,41
11918,42
2100,43
3650,44
87,36
105,45
5913,46
7258,47
1292,48
11080,49
6319,50
4602,51
8221,52
4383,53
7223,54
9186,55
6165,56
2140,57
8124,58
7170,59
1701,60
6742,61
1526,62
968,63
1542,64
11179,65
1602,66
283,67
6119,68
1917,69
10292,70
3787,6
11008,71
2298,72
3022,73
9172,74
4663,75
480,76
3695,77
5911,78
7056,79
4292,80
10405,81
9279,82
11870,83
6174,84
11126,85
9786,86
8098,87
11062,16
7311,88
11212,2
6015,89
4494,90
9927,91
4891,92
5162,93
9106,94
9369,95
1413,96
7553,97
2057,98
9716,99
3649,96
4,100
1232,101
8617,102
3161,103
203,104
783,105
11769,106
11132,107
5346,108
1001,109
4872,110
9047,111
10399,112
2612,51
5741,19
2903,113
1112,21
325,114
3802,115
7531,116
10862,117
9199,118
6137,119
4913,120
5303,66
11962,121
8071,122
3721,123
5989,124
466,125
2520,45
11752,126
10778,127
10815,128
6763,129
2601,130
7190,118
7593,131
5179,39
8893,132
1905,133
11504,77
10284,79
5336,134
11373,135
366,136
4989,137
9609,138
8437,139
691,140
11025,141
5914,142
6838,143
10905,144
4838,145
9626,146
9336,147
4475,148
9012,149
10310,51
3843,150
349,151
4796,152
10456,153
6575,136
11742,10
11448,154
3780,155
5165,156
909,157
2833,158
5609,159
11616,160
4307,161
2244,162
3592,163
858,164
3432,123
11193,165
417,166
11626,16
7609,167
7828,3
7456,168
7290,169
4732,170
1609,171
10455,172
9484,173
957,157
4755,174
9510,1
7306,26
10836,175
6003,176
10708,177
7317,178
2144,179
6050,87
2203,180
491,181
5990,182
7979,183
10537,184
5448,185
8489,186
7373,187
9179,188
8406,189
322,190
10478,191
8678,192
