SequenceID,ClusterID
1743,1
7430,2
10885,3
1211,4
3763,5
3451,6
5422,7
7539,8
8765,9
4504,10
11323,11
4216,12
7380,13
5630,14
9023,15
1581,16
5678,17
7028,18
895,19
5637,20
2812,17
6970,21
6150,22
2408,23
3145,24
1052,25
10350,26
135,27
2744,28
4031,29
8215,30
8916,31
1195,32
11086,33
10650,34
8554,35
4747,36
2574,37
2647,38
6772,39
6692,40
5070,41
2470,42
10677,43
1688,44
4279,45
1724,46
6720,47
2315,48
1166,49
11561,50
8333,51
10250,52
12163,53
7544,54
9369,55
4258,56
11427,57
3025,58
3921,59
5873,60
7238,61
3439,62
8733,63
4392,64
3343,65
4115,66
9320,67
5175,68
9701,69
2352,70
10610,71
5681,72
1326,29
753,73
1025,74
5505,75
10021,76
6420,77
4802,78
513,79
10948,80
5513,81
9569,82
7480,83
1290,84
2679,85
7218,86
3922,87
4793,88
4935,89
6077,90
7767,91
8319,92
4902,93
10748,94
9517,95
7681,96
11111,97
9382,98
2307,99
6669,100
1922,101
4414,102
1741,103
9547,104
6121,105
1816,58
10484,102
2618,106
9523,107
1992,108
7201,109
7326,110
1029,111
706,112
6310,33
9452,113
11053,114
2009,63
8540,115
5400,99
349,84
10372,116
826,117
772,118
422,119
9076,120
1098,121
2140,122
8335,123
10363,124
1154,125
9627,126
10587,127
9170,128
2325,129
10618,130
11152,131
11227,132
8464,20
6360,103
495,133
4213,134
5711,135
5078,114
10193,136
983,137
1749,138
3526,139
9082,140
5155,61
5624,141
9350,142
8873,143
4574,144
4784,145
9486,146
10038,78
11014,147
10717,148
9813,149
4936,150
10393,151
7349,152
8363,153
7490,154
7855,155
6651,156
7583,157
6989,158
346,159
10621,76
10709,160
5720,132
10268,114
9918,161
10108,162
10478,116
4875,163
12119,164
9418,165
3304,166
4412,167
6278,35
10973,168
1737,169
3146,170
3772,171
8358,172
1153,173
4979,174
9139,175
9044,176
8438,177
6826,178
10316,179
1432,180
6040,181
3657,182
8899,19
8680,165
11509,183
9890,184
8367,185
10011,186
1072,187
2014,188
2032,79
5880,189
11540,190
902,191
9475,192
9011,193
7105,112
8013,194
8344,195
8440,196
6352,58
6331,197
147,20
7220,24
2961,198
3377,68
635,199
4487,200
1943,201
3098,202
1362,203
273,204
10566,205
12002,206
10890,207
7577,208
2429,209
11430,210
4011,179
4839,211
1989,186
3675,212
5391,213
5207,214
70,215
1732,216
11367,217
3931,218
2945,58
8360,219
4776,220
6029,221
9729,222
2852,223
6783,224
1555,225
10197,139
2619,30
12106,226
11641,227
3836,228
655,229
6784,230
11484,60
3265,119
2675,231
1543,232
11643,233
1602,234
6560,235
9849,115
1669,236
6967,237
5368,238
2049,239
8892,240
262,241
5818,242
7309,243
3530,244
6732,245
751,246
11055,247
6571,248
11231,249
3490,196
618,250
8207,251
11823,252
6573,253
8845,61
10218,254
1708,111
8866,255
9537,256
367,257
8545,258
11870,259
246,260
3454,122
11371,261
4441,262
3680,263
634,116
1085,239
7864,264
1058,116
6357,265
10280,266
10369,267
9807,268
10910,269
12093,270
7691,271
7536,272
2353,273
93,138
10133,274
4586,275
8262,276
10608,277
9665,278
9484,279
974,280
2636,281
7476,142
585,282
10492,283
420,236
2065,284
1863,285
11083,286
7584,287
3433,215
2962,221
2387,288
8738,289
4173,290
10602,291
6022,292
1255,293
791,294
1656,80
5181,295
4568,296
4890,25
3895,141
1276,297
4053,298
11599,299
5701,300
10999,301
6456,302
6102,115
11891,303
5452,304
693,305
4382,306
2383,252
11374,307
2265,308
11451,136
7563,20
4057,309
6401,310
7741,263
6735,311
4751,283
8816,206
2797,144
645,312
10138,313
8535,314
10615,171
2634,315
843,91
6741,316
10395,317
1453,318
10892,319
6892,320
6835,321
6764,112
5919,239
5586,240
11542,322
8704,323
1921,324
9833,325
7436,268
10609,326
5616,327
10589,328
7278,329
561,330
5317,236
11828,313
10293,274
1869,331
11633,332
303,257
8940,333
5714,205
8725,334
12036,335
1428,116
6200,336
4349,337
5407,338
11946,339
8012,340
2563,148
7594,341
3618,342
10508,230
6275,343
9843,344
1066,345
6983,313
894,187
1336,346
4144,80
3910,347
568,348
11332,349
1400,350
1864,351
9135,352
6976,353
1205,354
4096,254
2923,26
1872,355
10667,356
2641,357
8386,358
9927,359
1717,292
8858,160
11307,360
400,223
782,107
1021,119
7013,361
7015,362
3011,363
4013,99
204,22
11238,364
6143,365
11637,130
