SequenceID,ClusterID
3983,1
6732,2
4397,3
5283,4
10197,5
5596,6
9441,7
6240,8
10668,9
3153,10
824,11
4489,12
7153,13
5613,4
2442,14
6886,15
977,16
1855,17
729,18
9321,19
3384,20
1291,21
5908,22
3302,23
5081,24
4998,25
3099,26
547,27
2926,28
1239,29
4463,30
7217,31
4630,32
7274,33
6368,34
6940,35
1543,36
11296,37
3727,38
5815,39
440,40
5224,41
7691,42
1920,43
3411,44
7905,37
2184,45
1351,46
5005,47
10925,48
138,49
159,50
4346,51
3784,52
8716,53
3966,54
1530,55
2344,56
3570,57
981,58
7551,59
2022,17
2355,60
4646,61
5711,62
4748,63
6944,64
8402,65
3614,22
1503,66
9023,67
6241,68
11761,69
10418,70
10293,71
473,72
2888,73
6449,74
6015,75
1305,76
1547,77
11514,78
204,79
10189,80
851,81
4879,82
219,83
1715,84
386,85
9567,86
924,87
4442,88
4165,89
7363,90
4185,91
909,92
1155,93
9636,94
9774,95
9237,96
3811,97
2813,98
4146,99
9916,100
4063,101
1677,102
6554,103
10256,104
2175,105
4754,106
5936,107
7599,108
11012,109
467,110
7919,111
3192,112
7231,113
425,114
648,115
10133,71
6109,97
5632,97
2761,116
3005,117
1479,118
11535,119
6445,120
3709,121
10310,122
9328,123
4752,124
2743,125
3374,126
4101,127
7998,128
5630,129
10666,130
1465,131
6840,132
3128,133
6190,134
1230,135
2584,107
8672,136
1882,137
6214,138
1858,139
2177,140
2244,141
11836,142
8083,143
4834,144
693,145
645,146
6626,147
2223,148
11941,149
9698,150
146,151
148,152
1829,114
8324,153
10274,154
7277,155
11328,156
2063,157
10297,158
3791,159
4305,160
1681,161
1935,162
708,163
8458,164
4279,165
3826,166
9394,167
3936,144
6124,168
209,169
3660,170
5412,171
2511,172
5083,173
8290,174
2166,175
5708,176
3785,54
8926,177
2144,178
5206,179
5561,180
1809,181
2447,182
2984,183
4765,184
5909,185
6003,186
6843,187
6266,188
2948,189
3693,75
5797,28
4573,190
5059,53
4634,191
5201,192
5216,193
5578,194
10726,195
7297,196
11969,197
10067,198
8216,199
4789,200
6456,201
6247,202
7233,203
9805,204
1870,205
5468,206
4465,207
8540,208
8119,209
5879,210
122,211
10676,212
7181,213
2317,152
4482,214
6786,215
3817,216
10007,217
6849,218
8046,103
1818,219
8367,220
9800,221
10872,222
7814,223
2084,224
151,225
3790,226
1261,227
1835,228
640,229
6244,230
8076,231
10255,232
10214,233
9455,234
4808,235
5500,236
3705,237
329,238
3906,239
9543,240
67,241
1589,178
4022,242
3352,243
7050,244
2012,245
6997,246
157,247
675,248
7709,249
3428,250
5620,251
4838,252
9259,253
7868,254
5388,255
4830,256
592,257
5874,258
5627,259
10649,260
478,261
5703,262
5378,263
3644,264
6216,265
1264,266
1343,267
758,268
8612,269
11294,270
5386,271
5372,272
265,25
3553,20
588,77
2504,273
7932,274
5572,184
1595,275
1471,276
6303,277
3578,278
3769,279
6098,280
7161,281
3510,282
4584,283
5090,284
