SequenceID,ClusterID
18744,1
67687,2
70185,3
71223,4
22590,5
22982,6
38622,7
57484,8
63107,9
64455,10
68455,11
71547,12
9341,13
34939,14
62782,15
31320,16
59642,17
75839,18
86875,19
2907,20
70455,21
62804,22
83696,23
2640,24
14989,25
63038,26
23495,27
26507,28
54448,29
50596,30
50470,31
28292,32
21452,33
64275,34
25424,35
18457,36
62836,37
75590,38
25133,20
51424,39
71859,40
52896,41
91221,42
3351,43
33394,44
13351,45
81886,46
28357,47
16653,48
72549,17
81559,39
13309,49
63540,50
13765,51
30787,52
47513,53
32784,8
91363,36
75354,54
38615,55
26321,56
10444,57
68523,58
18759,59
47289,60
21104,61
23216,62
57802,63
74213,38
29216,64
26156,65
86741,66
84081,58
83440,67
31147,68
28038,69
46343,70
47192,71
49705,72
25497,73
57166,74
79902,75
28912,76
46148,77
75423,78
356,79
81826,80
59887,81
68361,82
33616,83
21002,84
13611,85
10256,38
90522,86
79767,87
20931,17
74797,88
93178,89
4480,90
62076,25
61500,91
37033,92
37582,93
10395,94
30126,95
55036,96
46794,97
64735,98
43172,99
74464,100
73117,101
61826,17
87733,102
39950,68
14805,103
37768,104
486,42
957,40
56213,105
13767,106
39567,107
12157,73
85622,108
46849,109
43762,110
52447,111
45134,112
50015,113
52916,38
66603,114
30083,115
51052,116
19145,117
79587,118
92008,119
44771,38
46910,120
15532,121
43003,3
13700,122
75648,123
33505,124
51945,107
12568,125
32779,66
43284,126
10982,28
33792,75
13376,127
89314,128
86570,129
44542,130
41697,68
72769,131
25309,132
34087,133
67224,134
82376,27
59949,135
65725,136
48847,137
19669,138
65345,90
42073,139
85861,140
5148,141
19072,142
64736,143
26637,68
60936,144
46551,145
78551,146
78200,55
23071,147
29200,148
25016,149
3662,150
16371,106
30531,62
66457,151
16447,152
39850,153
86407,154
9137,155
45259,47
70912,156
92952,157
30700,158
8100,159
72141,160
80408,90
50435,161
13308,162
48447,163
12792,68
22182,164
76643,165
90347,90
92327,166
79261,167
11760,168
18109,169
32526,170
77812,171
35043,113
29746,36
30457,172
26312,173
72237,174
40476,170
76341,38
17293,68
90998,27
86503,175
37290,176
90864,177
89515,178
82940,44
60197,179
90708,180
49660,181
64019,182
87689,45
91959,179
87506,183
50651,184
33158,185
61943,186
84236,115
29484,187
8035,17
17658,188
90145,34
38228,20
90004,189
17746,38
63853,190
56799,191
45353,192
3457,193
58449,194
86598,195
34213,196
10568,197
24809,198
40544,38
8875,199
77680,200
4396,201
39933,202
92202,203
44733,204
39356,205
68986,206
58067,68
52823,207
39141,208
29587,68
57144,70
73463,209
59443,39
31313,22
37365,210
72740,105
73617,211
5586,212
45224,163
76390,75
74218,151
36490,213
18666,130
87010,28
85349,88
20968,214
80903,215
88161,216
22144,217
19613,218
82176,219
59152,220
14499,221
82057,222
16000,223
88831,224
12169,28
42970,177
8040,58
20891,225
42911,38
17340,226
91449,227
20983,228
80053,110
38576,189
18056,229
41015,230
26636,231
50985,232
69947,233
74204,234
15139,235
59127,171
76822,236
9543,48
82949,237
8490,231
47637,238
66265,239
43758,240
25613,241
44230,185
33660,242
57181,162
90432,243
22133,244
75547,245
26194,246
80317,247
11933,248
8854,249
35591,250
38042,91
56094,50
46702,27
57988,251
57889,115
56389,243
61559,252
88001,253
52988,254
19166,255
66623,256
22202,257
91233,258
49466,259
92550,113
73930,105
45341,88
55073,260
137,41
83186,261
68072,122
15422,262
41345,263
6060,264
29803,265
46529,266
65720,267
20622,268
33677,269
18348,91
42325,270
78208,271
29835,179
58015,272
62401,273
16403,274
34790,275
24714,48
29018,20
78282,117
61549,276
44044,277
39146,10
22288,75
87955,247
10559,278
34059,115
12695,279
23525,280
13172,281
80149,90
27172,282
9568,283
45369,113
55205,161
82849,284
89705,285
29085,55
85405,115
74703,286
85258,287
80731,288
64769,79
68516,36
24298,211
42470,94
29939,289
47769,290
65920,291
39546,73
51173,102
68354,198
79127,292
23606,293
26953,294
42269,295
44553,296
37706,68
77577,297
43608,90
50110,298
71180,24
31444,299
1512,300
57893,301
75794,302
25166,8
4000,303
1117,267
58604,304
59535,22
59748,151
1132,38
70858,104
69580,305
78400,68
72816,31
78469,17
3648,306
14824,47
32428,307
67390,308
55184,22
48240,309
20027,201
67006,310
88967,311
40099,113
7528,28
44991,68
8095,312
65496,243
71306,313
30055,314
41421,234
27275,315
12386,316
68397,317
980,17
26591,58
64943,318
41637,2
62130,88
3746,319
59998,320
62441,130
22070,321
74572,322
22925,38
46773,323
25258,271
67053,324
68005,325
47746,326
12687,73
16832,9
52848,327
29799,178
38184,294
50814,328
23032,329
30159,38
5658,330
77688,331
41915,63
41864,332
23656,333
53287,231
39045,49
43838,334
45468,218
21932,335
61190,336
18990,337
24109,75
51605,338
76671,339
46257,73
16673,340
50002,218
54742,341
84523,342
33445,343
75145,344
37523,211
29972,345
68422,17
24408,17
69888,346
18254,347
1595,348
20528,327
6482,38
79915,28
18067,349
29457,350
39612,351
82831,352
84292,90
42994,353
19040,354
67754,355
467,90
28382,356
64245,209
11780,357
16411,22
88673,86
39701,358
40938,359
55980,360
45551,361
12161,58
16782,165
2806,73
60725,362
91144,363
8586,364
39598,365
4583,366
73333,367
25253,368
71948,369
72902,370
14064,327
81552,371
65621,372
85681,373
9024,227
76630,374
72873,375
26180,161
47961,376
31612,377
11677,248
2131,378
73040,22
17797,379
80209,128
50910,68
84690,36
34839,380
89499,381
27262,20
27415,268
7904,382
63792,211
82314,20
53416,383
21988,384
55943,385
47365,386
50036,376
30353,265
80875,105
3965,194
5661,387
86995,271
71059,193
12920,75
34193,17
38631,388
34482,58
84770,389
67507,265
34500,390
38900,391
22556,221
81462,392
64919,393
30753,20
22131,73
20694,394
30641,395
68228,115
51848,396
93147,397
18849,398
512,399
23457,400
42839,401
44248,402
29697,119
81915,123
16867,27
78743,113
12422,403
55214,404
36557,242
84971,405
78580,406
24674,407
70578,354
55694,63
82480,408
11227,8
46932,409
46928,107
31204,201
79980,58
6448,410
31897,411
17011,412
27197,397
38032,408
39700,28
48226,237
7496,63
59424,413
5860,180
3919,414
20191,151
4996,185
16982,415
89588,68
93179,416
60220,207
61030,417
84393,68
63737,418
68795,419
83086,420
20815,68
14950,179
75515,421
4474,22
84119,187
74988,422
47090,423
26413,294
55163,424
72917,425
24472,426
26094,193
27118,427
8404,428
91111,31
53354,429
66063,430
77891,431
16853,201
27533,211
31863,201
52964,211
37015,68
57468,432
71978,171
42179,388
28753,433
72255,434
23820,435
28972,198
70477,436
41873,201
24823,437
6199,248
63721,438
66151,38
25417,163
9349,439
39402,80
33128,440
54135,441
32631,442
59530,260
83702,443
88602,354
73090,115
85096,444
61405,303
12705,38
53874,38
66327,445
23295,362
45320,446
21622,429
85627,198
36869,51
24396,75
45022,34
754,447
38954,252
65977,448
60753,449
47517,450
8654,38
5140,451
71253,452
66167,453
12326,69
72381,382
33808,454
24358,127
88793,75
8952,455
32580,64
87428,236
42288,38
12404,29
66927,456
57103,457
69780,53
81073,458
88081,459
54141,460
10127,405
15398,91
23145,461
22902,462
1634,185
20745,463
84909,70
70166,198
54761,464
34011,465
85824,27
15737,466
71889,467
5118,17
38005,452
75266,198
67407,468
19712,469
73465,470
6480,471
42672,429
14028,183
4343,169
31231,472
73277,473
37383,105
37221,474
2558,38
86054,36
8514,475
76520,476
55885,477
52195,478
44637,479
82953,174
4359,429
80202,267
91870,480
66000,327
55613,481
89625,106
13618,482
73587,483
38271,28
6451,484
79455,325
50062,68
13972,283
11447,485
26527,486
41362,466
17460,248
87627,115
69180,487
39812,161
44787,434
40245,63
899,206
55132,488
38314,489
62307,490
58684,491
54081,492
46266,17
52093,17
21173,201
47441,493
7997,68
81999,84
66961,285
16465,367
72204,373
48550,242
1798,157
20635,494
72079,495
29761,496
89208,237
24158,497
43969,257
49037,39
82656,498
59243,499
24355,500
10329,214
45211,501
5982,234
75135,85
14383,502
6915,365
31345,503
78823,504
68336,505
32569,265
88882,10
65178,113
64050,218
25339,105
52496,506
62136,217
89904,206
52570,507
71872,376
31177,508
34127,509
78592,510
35798,511
18766,10
86194,512
25653,154
4747,513
13331,28
87485,514
71431,515
29568,156
10066,214
38254,17
41469,359
39398,8
92533,516
30069,38
76852,517
18024,518
53842,381
46200,115
54615,446
63189,519
8808,4
60693,36
9551,273
54243,162
67737,520
10594,198
42118,68
12209,303
79136,521
36617,68
29179,522
37592,523
79223,201
21760,362
73607,485
74633,35
39910,524
45203,525
17433,526
48051,161
71961,38
15107,376
31292,443
21036,420
3557,527
24598,89
91569,8
48074,382
7118,185
90675,68
32066,528
78367,169
92491,529
28492,530
51211,531
14176,532
90080,429
78795,533
91701,41
35772,303
51724,534
66858,535
47669,536
24209,537
38372,200
82109,470
84326,303
67333,538
84696,17
81998,539
32159,540
23292,39
56793,541
40831,542
10588,201
75260,288
85835,306
45585,543
56395,104
62101,211
53281,38
89606,544
56736,545
92605,115
27865,546
44297,193
77389,153
60011,17
90629,547
78979,240
12068,311
7905,373
70260,267
52435,295
16549,548
53969,549
12930,550
47254,20
84229,158
27949,214
31143,214
77751,304
7395,30
21778,368
59242,551
85588,274
85816,382
4978,8
3994,90
39881,552
58702,553
31300,475
60405,554
61792,555
77131,556
14236,45
22389,156
88719,105
88047,8
38278,25
65126,555
52315,353
43895,557
63546,211
50188,558
72493,559
73327,560
53721,115
69953,253
28561,469
72606,561
19269,562
77277,68
77663,563
10050,428
40953,348
34850,564
74164,561
91022,565
32649,401
44345,566
74101,567
37908,568
44522,278
32493,211
89071,36
71451,17
86049,569
1052,570
5262,571
89552,572
2803,573
32783,574
9527,369
59873,39
64116,520
24293,68
2494,169
21445,575
51314,576
80514,577
52937,578
87041,452
3027,579
77598,580
35663,502
29032,581
79868,211
26346,582
11614,38
9212,48
4779,20
10915,90
18203,583
21186,584
29449,22
91524,228
53323,585
81608,578
63130,434
41884,510
92586,586
20280,398
8632,198
32168,8
49385,587
18181,284
44886,252
11434,50
23023,390
4200,588
37922,235
74048,589
67770,590
27890,69
6682,235
60209,591
44476,376
77721,592
85177,494
46809,145
18382,485
52009,22
67987,593
57835,594
51124,253
78225,382
24278,38
69523,123
49344,595
13460,596
44794,597
67744,598
15610,297
23907,599
83439,545
89298,600
10566,198
54195,601
27960,450
77112,68
21436,243
38942,22
73633,602
19898,603
49173,1
90698,602
62894,78
92376,156
84145,180
50957,604
77988,263
40873,151
58153,211
46242,17
43505,200
71105,68
8345,38
33256,574
7338,605
7045,161
43232,606
30596,574
3969,607
46264,218
9983,58
47393,608
19912,17
67841,357
2101,38
50854,218
55331,609
55443,610
27539,611
77860,149
71518,326
30778,230
83246,53
48953,612
50212,613
2754,614
87044,615
62175,281
9745,165
88213,297
49137,616
7996,617
4203,618
19311,619
79772,97
59961,620
28736,68
20883,621
3001,622
25657,623
50597,406
41244,624
26525,130
88094,580
68962,57
78981,68
43533,625
29143,626
64262,130
13148,255
23793,627
9647,185
76064,628
83084,151
64237,629
18931,630
7635,308
44953,388
17316,631
59320,376
59916,619
37431,526
42721,632
46969,27
75447,633
7240,496
7960,634
11590,382
68667,191
21595,99
55251,265
10570,635
29319,8
84104,636
59877,303
5352,156
91598,494
34251,637
38623,105
6840,638
58259,639
77263,640
73089,38
75148,129
59713,365
30206,564
28465,193
64167,303
48121,290
35379,297
25766,235
64926,641
31482,642
5644,643
11552,644
23445,460
39291,645
89525,646
86079,27
9736,647
14866,34
12986,648
44390,649
47684,650
6822,651
33565,211
77344,652
40416,525
30631,28
39512,653
87890,141
17673,546
48101,654
75600,28
61458,429
51732,655
30872,656
62025,382
34102,477
3446,608
50386,193
49440,657
45567,156
50085,58
53097,549
69178,275
62699,658
60890,659
6944,80
35573,660
13541,441
31044,36
4988,218
63951,63
11090,38
87967,661
59303,72
88628,662
16082,211
33688,358
3305,248
18407,287
43136,663
70454,664
63464,665
8575,666
84316,496
3058,667
15911,668
75758,68
64223,153
77364,669
21026,670
69458,38
63599,671
22654,22
59705,461
46245,75
49597,672
49229,673
41101,674
707,675
4423,75
14020,505
29620,440
5599,81
4243,676
9590,75
18864,677
91040,678
56489,679
3750,547
14190,470
30237,680
66783,681
61262,643
79514,575
79675,682
45543,683
626,115
31094,409
57210,684
5094,26
79026,172
57064,685
60599,686
81677,687
58962,382
63161,366
33807,218
91751,91
158,184
24838,17
39023,63
77460,90
39852,298
2130,688
6697,68
27221,80
30358,22
32601,406
67663,235
35895,559
10975,201
68372,53
67906,689
48925,159
30732,38
69519,365
7864,690
21486,337
87244,123
32256,373
33793,46
43333,68
88796,35
84003,691
75458,641
58659,692
80045,693
59072,201
12860,28
46482,694
92035,695
10312,211
10629,198
78388,211
47119,211
75267,696
26849,66
63011,175
11216,444
79691,697
74580,698
75788,699
10996,58
33240,467
230,494
34734,115
51900,281
69735,17
59973,700
64210,294
48010,130
32765,701
14042,702
26409,72
81267,703
67411,370
81476,446
79583,704
25637,113
24573,38
1055,59
72188,607
33535,98
33080,705
72717,706
29482,429
67043,28
50270,60
11877,658
56139,707
70114,17
90713,201
89646,157
88734,90
59854,202
33076,211
63321,708
11968,709
85061,122
32004,248
37099,245
30501,8
84922,146
92828,710
59405,574
14867,343
16342,711
45793,712
53870,713
85752,714
5240,485
13262,297
77189,37
49610,715
50498,43
1642,17
64837,288
17910,716
10761,327
85908,171
60909,20
9542,717
6468,564
792,27
14335,718
18818,201
33126,22
10775,39
11100,106
41549,398
36798,199
87848,376
52246,719
17075,720
33414,382
48020,141
68765,602
91531,721
35746,130
23426,722
71553,303
23271,492
13415,690
71898,723
78485,724
11638,262
39816,725
7739,163
57212,446
18543,608
81862,202
11055,726
87579,17
10370,683
72300,727
9309,311
30332,36
32804,354
38222,728
79337,729
72112,436
85546,153
18360,278
77352,236
25838,730
86521,17
34256,170
88388,655
1103,731
46256,326
7751,732
67783,373
21777,187
40298,634
57549,31
40680,733
503,734
50799,487
46606,703
15800,436
74335,545
62163,398
79156,735
44700,107
7762,210
7642,68
57603,736
21642,737
73092,738
76345,739
61359,740
14113,741
80722,703
24646,38
36112,429
8550,69
38550,242
51481,742
81223,613
40410,743
70413,273
70785,34
55673,744
11799,123
76944,383
54115,745
3051,364
22700,67
4067,746
60345,747
59648,441
1559,63
77479,359
76999,405
40094,748
36636,305
1386,136
4514,749
30628,27
45607,168
23282,90
17002,37
53955,545
37770,750
42659,185
89029,751
47155,699
46947,354
80449,200
80817,193
80883,141
62815,752
50058,20
39197,613
48393,367
28606,753
93267,754
40292,64
16271,90
939,755
16182,211
23185,468
4886,756
23635,20
69686,58
69185,757
10187,545
37915,758
15417,32
25571,625
18192,113
54991,759
21803,760
33738,625
23913,377
18399,183
9210,362
88826,761
24389,576
68304,762
71155,763
73702,185
39327,249
67342,764
41547,105
8473,377
42977,765
91552,766
23979,35
4332,17
13805,767
45830,675
83577,4
34226,768
47747,22
80547,211
85668,1
68988,525
68645,75
49118,22
77494,20
6992,769
90797,157
37369,770
49281,771
3258,772
48446,524
92761,89
47866,773
85665,774
60389,775
60430,776
89349,777
30131,35
23539,28
80983,139
54197,778
48019,68
51744,574
79081,779
8827,38
43408,780
77862,781
92570,649
9813,201
9921,782
24557,163
6410,328
56759,783
33312,303
17110,42
20767,784
85732,785
55257,782
64122,786
36880,787
11266,245
76428,294
65786,69
71259,788
87831,249
72594,789
20838,8
9708,790
78107,214
3624,791
40278,217
31149,235
18533,58
80425,268
44982,792
23490,75
10648,31
1490,417
32940,793
62102,38
167,8
29228,258
87148,794
35620,105
17819,291
3574,546
56952,28
7457,795
50632,251
81975,233
13609,796
78137,797
47965,198
14159,38
75965,193
16586,798
18583,799
9607,800
29838,801
823,28
84270,20
9540,802
23469,803
85988,804
43069,805
87083,91
5919,664
19331,373
51654,806
76449,807
81133,318
91855,808
7945,205
2180,115
13339,809
55190,20
49223,28
12936,810
50141,167
85484,811
61764,38
12009,68
39607,812
79713,304
7092,672
63478,478
58700,31
13654,211
2060,813
