SequenceID,ClusterID
27814,1
28556,1
27329,1
52825,1
1626,1
34236,1
15213,1
86570,2
18625,1
15688,1
28606,1
60154,1
34870,1
66450,1
23307,1
92590,1
11595,1
12009,1
74410,1
66004,1
66470,1
31897,1
59092,1
41733,1
71055,3
1609,1
16564,1
48143,1
81862,1
11637,1
19107,1
87890,1
86310,1
46807,1
21117,1
30711,1
4171,1
59998,1
82786,1
12220,1
84330,1
9685,1
67487,1
81219,1
41304,1
9736,1
2842,1
52782,1
43136,1
5104,1
52377,1
68096,1
92663,1
34059,1
64342,1
19787,1
4064,1
68337,1
11126,1
22627,1
18717,1
64298,1
30983,1
44982,4
69112,1
50877,1
1504,1
53787,1
83330,1
9250,1
50058,1
2509,1
53199,1
19196,1
67517,1
91794,1
56736,1
43895,1
5423,1
61761,1
66653,1
37181,1
34709,1
44542,1
74664,1
76069,5
90076,6
59006,1
85051,1
30237,1
4927,1
48240,1
70504,1
12898,1
81271,1
26958,1
41488,1
11711,1
64930,1
3471,1
66353,1
7751,1
80927,1
17868,1
39327,1
44886,1
35626,1
69597,1
2527,1
28100,1
43392,1
50622,1
31492,1
2154,1
43169,1
76912,1
72549,1
77011,1
50624,1
16270,1
12169,1
48371,1
27197,1
35332,1
73674,1
78580,1
92984,1
11733,1
42705,1
53842,1
81246,1
48076,1
25070,1
52211,1
30989,1
25200,1
53625,1
52447,1
73469,1
10380,1
84316,7
1371,1
48083,1
33562,1
20199,1
41569,1
51014,1
43709,1
72234,1
77674,1
79867,1
52466,1
90473,1
74735,1
43911,1
29180,1
28261,1
64526,1
3671,1
30792,1
80970,1
48225,1
2254,1
3549,1
32714,1
88997,1
25497,1
26040,1
58540,1
68585,1
28111,1
63536,1
56668,1
55693,1
67597,1
73166,1
37770,1
49309,1
23656,1
44398,1
89423,1
66135,1
4509,8
75373,1
55244,1
89646,1
42492,1
74577,1
61194,1
88142,1
90735,1
22949,1
59259,1
76639,1
36087,1
49136,1
35356,1
86330,1
84259,1
76973,1
62894,1
11635,1
51589,9
4305,1
48268,1
56513,1
24743,1
31816,1
32421,1
61294,1
73931,1
11799,1
66225,1
47219,1
30298,1
10723,1
54728,1
88720,10
22144,1
42651,1
64104,1
4104,1
34790,1
7299,11
5722,1
8823,1
49543,1
59947,1
81559,1
93162,1
21789,1
80300,1
5348,1
10559,1
25785,1
92708,1
40493,1
65097,1
53874,1
82504,1
91497,1
6480,1
92716,1
3987,1
34020,1
14897,1
77722,1
32435,1
15153,12
29215,1
23102,1
1550,1
75948,1
88345,1
82633,1
52406,1
67737,1
5954,1
18617,1
5153,1
43820,1
82278,1
61285,1
17251,1
78766,1
29711,1
5952,1
81915,1
35591,1
9176,1
42118,1
41058,1
74079,1
17910,1
91378,1
42467,13
55645,1
4343,1
4332,1
89904,1
81520,1
46223,1
26679,1
82997,1
37540,1
19332,1
9826,1
44388,1
60258,1
15962,1
69081,1
72485,1
21684,1
13706,14
38938,1
30745,1
17250,1
68642,1
23816,1
47731,1
75569,1
20543,1
27698,1
76861,1
36557,1
73053,1
15208,1
54164,1
83086,1
50056,1
47258,1
54533,1
43414,1
35988,1
81636,1
78021,1
21681,1
66327,15
50851,1
74556,1
23727,1
74809,1
1642,1
70132,1
27394,1
39045,1
63692,1
22550,1
39023,1
65725,1
24457,1
38217,1
51162,1
89588,1
27338,1
33121,1
5157,1
44435,1
42682,1
28547,1
70369,1
92286,1
32760,1
83574,1
34393,1
3553,1
39118,1
38900,1
31915,1
42238,1
49106,16
90208,1
7946,1
30722,1
3401,1
44872,1
87145,1
86553,1
69274,1
4480,1
54883,1
6570,1
93112,10
76104,1
80174,1
91506,1
53450,1
86421,1
36733,1
38399,1
11216,1
14936,17
14784,1
41345,1
26424,18
5352,1
41704,1
3898,1
30066,1
92376,1
85164,1
79255,1
4396,1
89243,1
38816,1
13921,1
14806,1
35663,1
17242,1
54742,1
37128,19
40071,1
61359,1
55472,20
75547,1
12210,1
79948,1
55331,1
69737,1
28335,1
89868,1
59463,1
90072,1
8687,1
78349,1
19164,1
21959,1
49798,1
24415,1
5146,1
14730,1
36110,1
59173,1
56576,1
27483,1
58417,1
64806,1
84184,1
7215,21
48196,1
73070,1
29746,1
90394,1
24109,1
79081,1
59442,1
78275,1
46056,1
23645,11
82651,1
24432,1
37000,1
80974,1
22281,1
4886,1
50380,1
29627,1
57215,1
29141,1
26501,1
75430,1
60087,1
16500,1
10648,1
85835,22
42712,1
77663,1
76535,1
72141,1
41068,12
51305,1
55821,1
33240,14
22455,1
26194,1
1563,1
12810,1
45543,23
53114,1
85591,1
71553,1
36225,1
85822,1
16594,1
55298,1
39444,1
63388,1
88067,1
13234,1
90749,1
68336,1
55564,1
80408,1
87778,1
48372,1
83084,1
71759,1
66934,14
14129,1
79449,1
779,1
36056,1
34219,1
18687,1
50126,1
54753,1
39963,1
92005,1
42192,1
33394,1
20889,1
73081,1
67498,1
60936,1
82969,1
20984,1
8040,1
46332,1
90096,1
19396,1
54099,1
59424,1
58987,1
15110,1
90074,1
6384,1
22027,1
86846,1
30110,1
88454,1
67918,1
54824,1
79526,1
68681,1
91233,1
48749,1
81092,1
1584,1
76838,1
23966,1
13200,1
80751,1
19363,1
16942,1
73040,1
64869,1
68184,1
8427,1
2919,1
62978,1
19435,1
27281,1
66505,1
63930,1
90114,1
54283,1
39679,1
67658,1
47489,1
88748,1
18937,1
93179,1
66475,1
84119,20
1899,1
55834,1
61274,1
42516,1
75600,1
35242,1
3263,1
85277,1
13805,24
75058,1
61212,1
89606,1
41926,1
70185,1
36854,1
65369,1
5016,1
50487,1
36892,1
33549,1
83361,1
66593,1
33335,1
51481,25
55384,1
47791,1
3750,1
48592,1
4605,1
86540,1
12532,1
10986,1
20122,1
4978,1
46118,1
22556,26
55073,1
9121,1
63173,1
10880,1
6020,1
11673,1
61835,1
14630,1
46559,1
71740,1
31872,1
71006,1
80154,1
78127,1
43533,1
81663,1
37754,1
8643,1
16675,1
60878,1
57603,1
86192,1
90381,1
20690,1
85163,1
58502,1
20918,1
17039,1
73277,1
88737,1
4699,1
29771,1
51275,1
7040,1
92997,1
74038,1
80791,1
52811,1
21112,1
46912,1
16431,1
75135,1
64584,1
52126,1
43968,1
80586,1
26527,1
40767,1
36577,1
78644,1
4798,1
74818,27
73669,1
48724,1
16302,1
15405,1
54474,15
80250,1
54607,1
68315,1
38121,1
34921,1
79121,1
50413,1
49902,1
69423,1
1142,1
82175,1
20338,1
35530,1
54372,1
28405,1
80441,1
62798,1
75209,1
48246,1
38863,1
57151,1
38222,1
60915,1
84956,1
65781,28
38926,1
82204,1
55122,1
33140,1
41080,1
3678,14
89806,1
10005,1
13127,1
16982,1
83068,1
20545,1
81885,1
70517,29
14765,1
62810,1
73956,1
20677,1
83371,1
12798,1
74357,1
42977,1
58346,1
80877,30
21703,1
81076,1
28043,1
31178,1
25438,1
4357,1
32176,1
59530,1
45911,1
71721,1
18426,1
424,1
42553,31
15839,32
87396,1
20555,1
82869,1
31983,1
38202,1
89071,1
87848,1
83182,1
79703,1
47775,1
32468,1
41423,1
66864,1
69516,1
55694,1
37257,1
28391,1
82725,1
17024,1
52292,1
1490,1
90908,1
78881,1
46001,1
68781,1
23372,1
10444,1
15673,1
7504,1
67987,1
26753,1
66869,1
6117,1
91476,33
80449,1
3441,1
274,1
76796,1
30936,1
65978,1
23440,1
75218,1
24272,1
114,1
59152,1
47746,1
52335,1
20679,1
55855,1
37626,1
72255,1
76400,1
55542,1
16193,1
60931,34
12179,1
57970,1
18092,35
34477,1
1033,1
36802,36
87342,1
81462,1
68605,1
29258,1
76441,1
56062,1
77836,1
79405,1
58728,37
31548,1
14537,1
46790,1
58015,38
92797,1
55396,39
72483,1
77688,40
37221,1
93277,1
80670,1
69408,41
80377,1
90343,1
89961,1
65878,1
82376,1
18611,1
11640,1
45670,1
44423,1
70697,1
92537,1
26326,1
25353,1
71760,1
10643,1
72284,1
76002,1
84041,1
14867,1
41103,1
24560,42
36560,1
72886,1
48778,1
9661,1
43519,1
35834,1
33018,43
32601,1
73844,1
3557,1
12083,1
13687,1
18610,1
8632,1
14464,1
12157,1
32408,1
30169,1
17591,1
43738,1
8527,1
13382,1
62071,1
51794,1
9485,1
2148,1
82591,1
32229,1
78557,1
43134,1
45318,1
82109,1
32172,1
19845,44
3254,1
55937,1
74618,1
83947,1
57926,1
939,45
54773,1
50015,1
32225,1
6977,1
56448,1
38692,1
36104,12
79985,1
83538,1
35829,1
21062,1
3461,1
5533,1
62272,1
