SequenceID,ClusterID
64210,1
30589,2
31983,3
82289,4
33191,5
10771,6
74571,7
9502,8
86771,9
75122,10
27222,11
2820,12
47731,13
17746,14
13351,15
11182,16
23969,17
84356,18
84024,19
28418,20
57141,21
13862,22
60521,23
16465,24
83071,25
43838,26
69712,27
87251,28
19613,29
89475,30
60258,31
47011,32
53570,33
41885,6
35306,34
24711,35
48206,36
90991,37
56796,38
15139,39
46118,40
83361,41
59748,42
75758,43
43136,44
31959,6
77460,45
31428,46
20838,47
22654,48
40536,49
80231,43
30139,50
89625,51
44870,52
51703,53
71889,54
85894,55
25875,56
5457,30
73081,57
55419,58
84402,59
22949,60
33414,61
798,62
8081,63
48544,64
87989,65
80516,66
75083,67
59127,32
45461,68
27569,48
36970,69
91042,70
16641,71
68120,72
86540,73
4343,74
20552,75
22156,76
11614,77
14696,78
12745,79
45627,80
24082,81
86953,82
3027,83
88441,84
18641,85
72913,86
89646,87
8550,88
45136,89
22468,90
14806,91
56660,92
1963,93
51279,94
46543,95
12242,96
11596,97
74872,98
8828,99
56114,100
3351,101
73657,102
3001,103
52198,104
81061,105
36055,106
58013,107
64441,108
53128,109
25686,110
1490,111
15600,6
7354,112
47747,113
65562,114
27949,115
57682,116
26314,117
63007,118
69315,119
93139,120
10155,121
61458,122
68927,123
77836,124
31147,43
22786,125
1884,126
84696,127
86880,128
48120,16
59535,48
54271,129
85163,126
16867,130
30298,131
11776,132
89650,133
67411,134
29032,135
66443,14
80828,58
52831,136
39146,137
72689,138
11539,139
14658,140
17032,141
22499,142
90675,6
53651,143
65172,144
63540,145
79200,146
4230,147
46001,148
32765,149
10537,150
63271,151
267,152
57512,153
33227,154
92188,155
62804,156
85349,157
34024,158
54948,159
68337,160
38268,26
17011,19
18715,161
15213,7
12413,162
84316,163
14313,50
9647,105
40423,164
13255,165
51264,166
8854,167
62025,61
83032,168
55443,169
48855,170
39008,171
69735,172
18092,173
80980,174
30321,175
86515,176
71961,2
26601,177
87890,178
51765,179
75736,180
85667,122
45589,181
62392,6
39612,182
73702,105
44588,169
67096,14
42776,183
12173,184
27846,185
36972,186
83109,187
74980,188
54967,189
85824,190
46148,191
13415,192
18611,193
53874,194
6031,113
12695,109
197,195
35753,196
81207,180
4200,94
37707,197
55914,6
88793,198
89144,199
64869,200
5392,17
38716,201
70799,202
74048,203
72402,204
58062,205
73297,206
32267,207
50212,208
73180,209
89386,210
5594,211
29969,212
92983,165
56364,116
7904,213
29097,214
61371,215
73364,216
62894,217
19813,218
35228,219
32909,220
5055,221
62138,222
72132,223
4404,224
82549,225
17980,226
24490,227
87206,135
6955,48
11823,228
2101,229
12930,230
78617,121
86664,231
87579,232
90072,233
5486,137
24298,154
90172,234
91496,138
29206,235
294,236
64262,237
20630,237
81462,238
2488,239
76044,240
26424,241
82656,242
1156,243
44771,244
5674,122
63967,245
25596,115
14701,28
46022,246
82997,247
87428,248
69888,249
61943,250
69707,251
79042,252
49107,253
21002,254
78730,255
6608,206
11559,127
27370,256
68973,257
3624,258
64974,259
89835,260
82740,47
20633,261
49163,262
74690,263
54119,264
84654,265
19796,266
21067,267
60005,116
84956,197
44700,268
3969,269
19416,202
76005,270
50537,271
7144,272
56160,42
23469,224
1915,273
36193,14
22772,274
26849,275
80930,121
21164,276
4239,248
51619,277
62956,278
41768,273
12159,279
62011,280
7764,6
75059,281
5240,282
81133,283
51545,284
22793,285
8819,286
29711,99
7107,287
11216,288
13749,5
14629,289
64027,290
60197,189
15331,291
75128,12
33699,292
27714,293
64455,137
81214,294
40265,14
71553,261
13795,253
6390,295
11595,296
56729,193
42005,103
60705,297
34970,298
5846,162
53469,123
34977,299
84229,133
36570,300
76329,6
7713,301
83246,302
75323,125
21331,303
59099,304
79677,305
12568,93
45706,162
36479,48
40588,306
39338,183
24646,307
52409,308
55874,309
10292,310
18796,311
4439,312
71389,313
57207,314
50223,315
90797,316
48659,317
87249,318
35891,14
81249,105
61262,319
6661,123
55603,30
38178,297
41459,156
25189,260
84329,50
70816,265
66270,320
58007,145
77105,72
45538,321
37635,322
83241,323
32809,324
28382,173
27711,325
16594,326
81915,121
4599,327
86167,328
4913,329
58259,204
56165,63
17591,330
8170,331
17101,332
16595,333
11754,60
91569,47
22678,334
8490,85
84714,335
37200,336
30732,14
88415,337
18382,336
23295,338
90535,199
25899,257
75226,339
73930,108
6639,340
29882,341
49330,342
88295,341
35947,184
13697,343
58576,344
75687,345
32408,346
59491,255
64532,347
68372,302
9543,348
56602,349
11100,350
24448,351
56082,61
42179,352
17546,349
73694,353
54125,134
17845,354
47399,355
75947,113
33669,261
41205,356
47696,357
13234,184
71059,358
26180,359
29642,360
39497,361
89208,362
39219,35
18781,282
8611,363
26317,364
8686,365
36450,366
92994,266
92217,257
55372,367
38067,368
87474,369
10825,329
26637,43
44052,296
43667,370
38692,371
92532,121
20724,195
47965,372
57220,111
57434,373
11665,14
4067,374
46086,6
37365,375
83068,14
6969,376
4996,105
17371,377
30547,378
58270,48
74014,379
78401,380
70187,381
75007,382
59173,3
62810,383
29587,43
72995,332
71973,384
47393,377
51109,385
69117,331
73705,386
90207,387
22550,388
35546,23
6682,39
47254,389
49385,390
9736,391
17098,392
6000,24
76814,385
28038,88
77369,393
62941,394
3884,395
59628,396
