SequenceID,ClusterID
6222,1
6074,2
4787,3
2141,4
6602,5
1079,6
1363,7
310,8
2866,9
1297,10
6630,11
9068,12
3152,13
3773,14
3320,15
1227,16
564,17
4649,18
4360,19
6312,20
3214,21
5551,22
2771,23
7761,24
7028,25
1111,26
3367,27
291,28
9884,29
7831,30
8971,31
11313,32
1906,33
7314,34
12088,35
8841,36
4187,37
6716,38
1317,39
8482,40
699,41
2852,42
5663,43
792,44
3272,45
125,46
1629,47
870,48
4289,49
10826,50
5999,51
6342,52
5942,53
675,54
936,55
3928,56
10197,57
1932,58
6472,59
9161,60
1825,61
8085,62
2952,63
6937,64
534,65
169,66
5127,67
5886,68
5909,69
1335,70
8987,71
9851,72
4410,73
8372,74
6835,75
11545,76
531,77
10430,78
6865,79
9512,80
6598,81
8631,82
7014,83
4133,84
6910,85
6805,86
2808,87
3879,88
7115,89
709,26
2291,90
4810,91
7188,92
8340,93
10279,94
2634,95
689,96
5231,97
4655,90
2246,98
2167,99
2903,100
5090,101
9437,102
5355,103
5336,104
5810,105
8291,106
9362,107
5064,108
8448,109
1155,110
7348,111
1140,112
6885,113
3894,114
9781,115
3376,116
6465,117
4372,118
7462,119
2857,120
2044,121
2061,122
8450,123
1662,124
4882,125
1328,126
317,127
7595,128
1653,129
10566,130
10310,131
4408,132
4888,133
6131,134
8025,135
4106,136
678,137
9944,138
7600,139
7558,140
1184,141
7791,142
7420,143
5709,144
704,145
2677,146
6717,147
3031,148
5907,101
7870,149
6620,150
2212,151
2383,152
4970,153
1464,154
4669,155
1146,156
7768,157
1105,158
2266,159
2643,160
3316,161
1547,162
735,163
2028,164
2710,165
728,166
2346,167
10086,168
2175,169
6079,170
8880,171
696,172
5946,173
7350,174
6090,175
3713,176
9441,177
3830,178
6287,179
7866,180
5432,61
4880,181
4675,182
9230,183
5826,184
3816,185
5890,186
274,187
4071,188
7181,189
927,190
2633,191
4330,192
3628,193
7722,194
8414,195
2374,196
10232,197
10216,198
2065,199
12098,200
9136,201
5005,202
2518,203
4132,204
1163,47
6391,205
11901,206
3582,27
297,207
6719,2
6786,208
767,209
3911,210
2306,211
10188,212
5787,213
853,214
8802,215
5429,177
1782,216
9298,217
7203,218
4375,219
8387,220
4464,221
6964,222
4225,223
8747,224
4244,225
11116,226
7399,227
7649,228
398,229
3204,230
