SequenceID,ClusterID
3678,1
57635,1
72670,1
14728,1
84156,1
16805,1
92807,1
74218,1
33455,1
33091,1
40071,1
7118,1
19872,1
4620,1
82831,1
29228,1
59064,1
41885,1
42431,1
28789,1
60720,1
16472,1
86736,1
38045,1
69608,1
71721,1
16082,1
77757,1
9804,1
88270,1
58607,1
20698,1
5153,1
49714,1
72162,1
12504,1
64362,1
38135,1
28852,1
61444,1
58523,1
15652,1
64736,1
25656,1
51867,1
90374,1
1120,1
51623,1
19491,1
14066,1
16633,1
63370,1
58702,1
47005,1
63257,1
22925,1
28803,1
92546,1
63561,1
91645,1
60180,1
80250,1
11226,1
63229,1
780,1
19987,1
88479,1
81300,1
6845,1
17868,1
71569,1
18125,1
80957,1
34995,1
63450,1
88441,1
83718,1
55226,1
13805,1
38685,1
6727,1
84004,1
19966,1
23729,1
54987,1
22659,1
50318,1
73076,1
18528,1
81365,1
37549,1
58541,1
55513,1
5757,1
14236,1
54912,1
75459,1
22499,1
50865,1
21932,1
18755,1
54270,1
1490,1
13763,1
22170,1
76952,1
33534,1
71610,1
91434,1
26218,1
3738,1
75794,1
26346,1
61069,1
86087,1
2933,1
56114,1
9137,1
59466,1
74048,1
77583,1
71837,1
81511,1
69228,1
54265,1
48742,1
78644,1
11079,1
5173,1
73920,1
38372,1
86698,1
23913,1
21150,1
13938,1
12165,1
76379,1
89018,1
93277,1
19561,1
30388,1
27734,1
45143,1
40552,1
84789,1
68263,1
44676,1
47480,1
8490,1
21350,1
57855,1
62401,1
32212,1
74502,1
38926,1
38030,1
7945,1
73576,1
36604,1
71068,1
48641,1
17406,1
56882,1
13262,1
2872,1
4343,1
39196,1
71124,1
11447,1
32631,1
43519,1
29919,1
26527,1
55402,1
75099,1
45093,1
381,1
77251,1
70858,1
62891,1
33158,1
8040,1
45875,1
47998,1
34851,1
34587,1
19576,1
75578,1
54862,1
59854,1
11096,1
12208,1
87426,1
68228,1
9800,1
52830,1
42672,1
45903,1
48,1
55353,1
20122,1
32058,1
29051,1
42687,1
84069,1
27021,1
65621,1
35184,1
58557,1
82940,1
67352,1
70942,1
35983,1
83022,1
48902,1
18543,1
62574,1
68570,1
82949,1
70715,1
26394,1
91872,1
3526,1
17732,1
4362,1
78834,1
6199,1
50838,1
34292,1
55368,1
32353,1
91111,1
78590,1
13654,1
82381,1
46578,1
20924,1
66333,1
71040,1
52315,1
76639,1
76025,1
1520,1
57983,1
4926,1
31108,1
25176,1
61256,1
38393,1
9803,1
24391,1
20750,1
9424,1
9102,1
83467,1
67481,1
22707,1
40853,1
63144,1
8672,1
87621,1
9470,1
21553,1
46424,1
6626,1
4988,1
38049,1
21790,1
45070,1
30358,1
80532,1
67987,1
79713,1
70605,1
63321,1
12746,1
89435,1
1488,1
64863,1
11894,1
