SequenceID,ClusterID
39871,1
32166,2
55386,3
40953,4
15329,5
73442,6
7596,7
89901,8
24809,9
51795,10
44052,11
41996,12
78755,13
53842,14
76069,15
62891,16
63792,17
70600,18
38655,19
81599,20
45355,21
72483,22
52937,23
3583,24
38900,25
35384,26
6608,27
1608,28
15908,29
51744,30
43283,31
32933,32
50270,33
49241,24
74633,34
45225,35
61041,36
71955,37
518,38
18726,39
78871,40
5795,41
57127,42
37070,43
17801,44
9647,21
23469,45
73469,46
2180,27
32650,47
10360,48
68072,49
4407,50
62854,51
4855,52
26387,53
62130,54
89475,55
37351,56
46490,57
11229,58
39459,59
67124,60
49482,61
72981,62
38643,63
21976,64
17110,65
77849,66
88914,67
26384,68
253,69
3215,70
2148,71
56389,72
1873,73
32664,74
79151,75
3844,28
78208,76
80231,44
60434,77
11437,78
36055,39
70454,79
74689,80
71183,81
43392,82
91890,83
71683,84
49798,85
39471,86
1120,12
32132,87
14956,88
29587,44
56364,28
62458,89
71287,90
65627,91
81429,92
91569,16
567,93
28356,94
23269,95
8602,96
91272,97
5674,55
33794,98
10206,99
29460,10
88886,100
44230,21
5968,101
59796,102
50854,101
29570,103
30641,59
54119,90
47210,104
74863,105
27040,106
5835,9
39291,107
1103,108
13255,109
60022,110
45381,111
45826,112
53281,78
70541,113
31557,114
61835,115
67661,116
4913,117
82849,95
61262,118
71985,119
60163,17
52958,120
12712,121
44345,122
74791,98
24408,123
85310,124
85822,78
62932,125
21959,126
76757,127
31630,128
8414,129
14042,130
71740,131
84909,132
65215,133
30118,134
55603,55
25269,135
31915,44
62906,136
80362,137
12574,138
37713,139
52570,140
21237,141
63540,142
65537,143
81910,37
26573,144
11596,145
39620,146
62553,147
13972,148
49385,47
81723,100
82551,149
12748,1
43300,150
31537,151
20033,152
27464,153
42968,154
4988,101
19342,87
29032,155
8031,156
50015,157
14952,158
43911,159
18568,160
60897,161
63980,17
66840,162
51646,163
3648,164
63144,165
28507,166
47253,78
34637,127
21186,167
56813,168
43851,169
28348,170
15147,171
10559,37
15220,172
88497,173
69258,119
86371,174
14621,175
23255,127
34421,176
39307,56
55974,177
71149,178
83272,179
40363,180
23056,181
18225,182
18610,183
67259,130
69519,184
72791,185
84177,16
46559,186
35983,187
92423,73
12386,188
65607,143
28880,189
8255,157
46223,190
54271,56
18274,191
14198,192
61399,193
75266,9
25200,194
47437,195
81842,196
40655,197
45615,198
90815,199
38839,137
30713,200
50141,201
52669,202
55879,143
24906,203
2114,204
25613,205
63423,206
62109,207
33662,208
63161,209
24298,17
7997,44
73139,210
28517,112
64210,211
458,90
78337,212
64027,213
66135,78
13127,67
82969,214
10413,215
62410,24
49587,216
89160,217
81403,16
74872,132
24358,218
58485,219
84119,220
43214,221
91959,24
80817,222
28382,223
71374,224
49213,225
29082,95
28277,226
89423,17
21452,227
22133,228
83697,229
78245,78
72056,230
17568,34
53289,123
79132,231
64696,232
41205,81
24420,44
60060,233
46827,234
67125,235
86330,236
13507,237
42127,236
68794,98
14227,238
14325,34
53052,192
89515,239
59998,29
75226,240
5346,241
29785,242
48544,67
4954,86
53157,243
46975,244
9243,188
63450,245
81073,246
69844,247
51120,248
37624,98
1174,78
82039,249
87339,250
70715,44
58414,251
17781,252
67469,253
21960,254
6560,132
23216,255
25190,256
39199,34
46675,257
40301,9
27865,258
5917,42
15451,259
7168,260
23032,261
29688,262
30403,60
90991,263
86356,115
31282,10
2044,264
12357,265
64901,266
48566,267
89791,268
88063,269
67023,270
46530,119
30833,271
2907,98
64315,272
38545,273
55384,24
18135,274
3001,275
68516,28
20704,143
55132,276
43189,14
8828,56
58153,17
32058,277
5586,278
26985,279
11424,280
45172,192
89208,104
56023,258
35104,222
91549,56
62138,281
86079,42
81858,173
39687,282
10062,283
90693,284
41419,285
12165,26
61242,286
4978,16
69624,287
9653,288
85485,157
37635,289
70785,290
45816,291
24747,292
15807,17
88506,293
76213,294
49597,295
84000,296
62136,297
90099,134
13141,136
42118,44
32256,83
56770,298
40316,24
38014,299
84839,39
87048,92
48,300
15688,168
63335,44
16384,78
60521,301
65888,302
48990,98
31897,303
73277,304
91121,10
14416,305
78476,306
33588,192
18625,307
10330,308
89119,309
69765,310
28736,44
72965,311
47119,17
77522,312
29615,313
5723,314
75621,315
91645,316
66250,317
16853,112
49229,151
48565,273
25309,318
8404,319
55845,115
46482,320
32241,305
76275,321
61165,9
3846,322
78469,123
51279,323
12745,324
16540,199
5330,325
33212,326
902,327
14218,328
4307,116
41,329
88785,100
15407,66
5521,330
73081,40
69052,83
50852,331
42965,308
18056,332
44597,333
34850,334
10205,308
57617,335
16673,336
50110,337
59401,78
44588,338
48060,339
4996,21
62941,340
34087,341
65345,56
39029,105
70816,260
68184,342
21447,39
81461,73
5104,121
38393,343
74022,344
85656,313
75571,345
68227,346
85732,347
47746,348
